"id-mapa","anio","mes","dia","fecha","franja","tipo","subtipo","uso_arma","uso_moto","barrio","comuna","latitud","longitud","cantidad"
1460436,"2024","JUNIO","MARTES","2024-06-11",10,"Robo","Robo total","NO","NO","VILLA URQUIZA",12,"-34.572995","-58.489429",1
1460437,"2024","JUNIO","MARTES","2024-06-11",15,"Hurto","Hurto automotor","NO","NO","BARRACAS",4,"-34.62753","-58.373614",1
1460438,"2024","JUNIO","MARTES","2024-06-11",7,"Robo","Robo total","NO","NO","VILLA URQUIZA",12,"-34.57049933","-58.487531",1
1460439,"2024","JUNIO","MARTES","2024-06-11",11,"Robo","Robo total","NO","NO","VILLA URQUIZA",12,"-34.571289","-58.484893",1
1460440,"2024","JUNIO","MARTES","2024-06-11",18,"Robo","Robo total","NO","NO","BARRACAS",4,"-34.64166257","-58.37178898",1
1460441,"2024","JUNIO","MARTES","2024-06-11",11,"Hurto","Hurto total","NO","NO","VILLA URQUIZA",12,"-34.56810978","-58.47655844",1
1460442,"2024","JUNIO","MARTES","2024-06-11",7,"Hurto","Hurto automotor","NO","NO","BARRACAS",4,"-34.64775055","-58.37782325",1
1460443,"2024","JUNIO","MARTES","2024-06-11",15,"Hurto","Hurto total","NO","NO","VILLA URQUIZA",12,"-34.575376","-58.472506",1
1460444,"2024","JUNIO","MARTES","2024-06-11",23,"Robo","Robo total","NO","NO","BARRACAS",4,"-34.644433","-58.370085",1
1460445,"2024","JUNIO","MARTES","2024-06-11",16,"Hurto","Hurto total","NO","NO","BARRACAS",4,"-34.63863872","-58.37468582",1
1460446,"2024","JUNIO","MARTES","2024-06-11",15,"Hurto","Hurto total","NO","NO","BARRACAS",4,"-34.640827","-58.377674",1
1460447,"2024","JUNIO","MARTES","2024-06-11",20,"Robo","Robo total","NO","NO","BARRACAS",4,"-34.64475417","-58.37113975",1
1460448,"2024","JUNIO","MARTES","2024-06-11",19,"Robo","Robo total","NO","NO","BARRACAS",4,"-34.64819962","-58.38925279",1
1460449,"2024","JUNIO","MARTES","2024-06-11",16,"Robo","Robo total","NO","NO","SAAVEDRA",12,"-34.56993482","-58.50913959",1
1460450,"2024","JUNIO","MARTES","2024-06-11",8,"Robo","Robo total","NO","NO","BARRACAS",4,"-34.637737","-58.373553",1
1460451,"2024","JUNIO","MARTES","2024-06-11",13,"Hurto","Hurto total","NO","NO","BARRACAS",4,"-34.64427521","-58.37662283",1
1460452,"2024","JUNIO","MARTES","2024-06-11",23,"Robo","Robo total","NO","NO","VILLA URQUIZA",12,"-34.57410708","-58.49018096",1
1460453,"2024","JUNIO","MARTES","2024-06-11",17,"Hurto","Hurto automotor","NO","NO","VILLA SOLDATI",8,"-34.665728","-58.448939",1
1460454,"2024","JUNIO","MARTES","2024-06-11",7,"Robo","Robo total","NO","NO","BELGRANO",13,"-34.561338","-58.450321",1
1460455,"2024","JUNIO","MARTES","2024-06-11",20,"Robo","Robo total","NO","NO","FLORES",7,"-34.64379","-58.45971",1
1460456,"2024","JUNIO","MARTES","2024-06-11",7,"Robo","Robo total","NO","NO","PARQUE CHACABUCO",7,"-34.645405","-58.436364",1
1460457,"2024","JUNIO","MARTES","2024-06-11",19,"Hurto","Hurto automotor","NO","NO","COLEGIALES",13,"-34.570807","-58.455905",1
1460458,"2024","JUNIO","MARTES","2024-06-11",7,"Hurto","Hurto total","NO","NO","FLORES",7,"-34.63978888","-58.45934086",1
1460459,"2024","JUNIO","MARTES","2024-06-11",20,"Robo","Robo total","NO","NO","RECOLETA",2,"-34.58562551","-58.40074303",1
1460460,"2024","JUNIO","MARTES","2024-06-11",11,"Hurto","Hurto total","NO","NO","RECOLETA",2,"-34.590868","-58.407944",1
1460461,"2024","JUNIO","MARTES","2024-06-11",16,"Robo","Robo total","NO","SI","VILLA LUGANO",8,"-34.675383","-58.477681",1
1460462,"2024","JUNIO","MARTES","2024-06-11",23,"Hurto","Hurto total","NO","NO","FLORES",7,"-34.64379","-58.45971",1
1460463,"2024","JUNIO","MARTES","2024-06-11",6,"Robo","Robo total","NO","NO","PALERMO",14,"-34.58344843","-58.40523564",1
1460464,"2024","JUNIO","MARTES","2024-06-11",18,"Hurto","Hurto total","NO","NO","VILLA URQUIZA",12,"-34.576816","-58.482604",1
1460465,"2024","JUNIO","MARTES","2024-06-11",11,"Robo","Robo total","SI","NO","RECOLETA",2,"-34.59784","-58.403619",1
1460466,"2024","JUNIO","MARTES","2024-06-11",11,"Hurto","Hurto total","NO","NO","BELGRANO",13,"-34.55476081","-58.45427807",1
1460467,"2024","JUNIO","MARTES","2024-06-11",19,"Hurto","Hurto total","NO","NO","FLORES",7,"-34.6271749","-58.45796604",1
1460468,"2024","JUNIO","MARTES","2024-06-11",15,"Hurto","Hurto total","NO","NO","COLEGIALES",13,"-34.569607","-58.454262",1
1460469,"2024","JUNIO","MARTES","2024-06-11",1,"Robo","Robo total","NO","NO","FLORES",7,"-34.64312699","-58.46042608",1
1460470,"2024","JUNIO","MARTES","2024-06-11",10,"Hurto","Hurto total","NO","NO","COLEGIALES",13,"-34.568584","-58.456577",1
1460471,"2024","JUNIO","MARTES","2024-06-11",7,"Robo","Robo total","NO","NO","RECOLETA",2,"-34.59619181","-58.4116202",1
1460472,"2024","JUNIO","MARTES","2024-06-11",6,"Hurto","Hurto total","NO","NO","VILLA SOLDATI",8,"-34.6581804","-58.44523832",1
1460473,"2024","JUNIO","MARTES","2024-06-11",15,"Hurto","Hurto total","NO","NO","FLORES",7,"-34.63932929","-58.45717644",1
1460474,"2024","JUNIO","MARTES","2024-06-11",0,"Robo","Robo total","NO","NO","RECOLETA",2,"-34.59133178","-58.39938815",1
1460475,"2024","JUNIO","MARTES","2024-06-11",14,"Robo","Robo total","NO","NO","FLORES",7,"-34.648887","-58.456229",1
1460476,"2024","JUNIO","MARTES","2024-06-11",6,"Hurto","Hurto automotor","NO","NO","FLORES",7,"-34.63102937","-58.45699735",1
1460477,"2024","JUNIO","MARTES","2024-06-11",12,"Hurto","Hurto total","NO","NO","VILLA LUGANO",8,"-34.66782069","-58.47995018",1
1460478,"2024","JUNIO","MARTES","2024-06-11",15,"Robo","Robo total","NO","NO","SAN NICOLAS",1,"-34.604743","-58.378014",1
1460479,"2024","JUNIO","MARTES","2024-06-11",16,"Hurto","Hurto total","NO","NO","COLEGIALES",13,"-34.572457","-58.458095",1
1460480,"2024","JUNIO","MARTES","2024-06-11",12,"Hurto","Hurto automotor","NO","NO","NUÑEZ",13,"-34.540275","-58.469196",1
1460481,"2024","JUNIO","MARTES","2024-06-11",21,"Robo","Robo total","NO","NO","SAN NICOLAS",1,"-34.600117","-58.378387",1
1460482,"2024","JUNIO","MARTES","2024-06-11",6,"Robo","Robo total","NO","NO","RECOLETA",2,"-34.58502777","-58.39999016",1
1460483,"2024","JUNIO","MARTES","2024-06-11",14,"Hurto","Hurto automotor","NO","NO","FLORES",7,"-34.628692","-58.456384",1
1460484,"2024","JUNIO","MARTES","2024-06-11",12,"Robo","Robo total","NO","NO","FLORES",7,"-34.64536739","-58.45944822",1
1460485,"2024","JUNIO","MARTES","2024-06-11",8,"Robo","Robo total","NO","NO","FLORES",7,"-34.645403","-58.459403",1
1460486,"2024","JUNIO","MARTES","2024-06-11",11,"Robo","Robo total","NO","NO","COLEGIALES",13,"-34.568077","-58.452116",1
1460487,"2024","JUNIO","MARTES","2024-06-11",22,"Robo","Robo total","NO","NO","SAN NICOLAS",1,"-34.60696578","-58.37642962",1
1460488,"2024","JUNIO","MARTES","2024-06-11",23,"Hurto","Hurto total","NO","NO","COLEGIALES",13,"-34.569377","-58.447546",1
1460489,"2024","JUNIO","MARTES","2024-06-11",17,"Hurto","Hurto total","NO","NO","SAN NICOLAS",1,"-34.60252304","-58.37389883",1
1460490,"2024","JUNIO","MARTES","2024-06-11",19,"Hurto","Hurto total","NO","NO","NUÑEZ",13,"-34.547672","-58.467531",1
1460491,"2024","JUNIO","MARTES","2024-06-11",10,"Robo","Robo total","NO","NO","BELGRANO",13,"-34.56298111","-58.45296",1
1460492,"2024","JUNIO","MARTES","2024-06-11",10,"Robo","Robo total","NO","NO","MONSERRAT",1,"-34.60704911","-58.36776075",1
1460493,"2024","JUNIO","MARTES","2024-06-11",10,"Hurto","Hurto total","NO","NO","BOEDO",5,"-34.62876942","-58.41376618",1
1460494,"2024","JUNIO","MARTES","2024-06-11",13,"Robo","Robo total","NO","NO","VILLA DEVOTO",11,"-34.616957","-58.515483",1
1460495,"2024","JUNIO","MARTES","2024-06-11",19,"Robo","Robo total","NO","NO","PALERMO",14,"-34.57498","-58.415406",1
1460496,"2024","JUNIO","MARTES","2024-06-11",19,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.62705432","-58.38547649",1
1460497,"2024","JUNIO","MARTES","2024-06-11",12,"Hurto","Hurto total","NO","NO","RETIRO",1,"-34.59449367","-58.38550511",1
1460498,"2024","JUNIO","MARTES","2024-06-11",18,"Hurto","Hurto total","NO","NO","ALMAGRO",5,"-34.619509","-58.413432",1
1460499,"2024","JUNIO","MARTES","2024-06-11",21,"Robo","Robo total","NO","NO","BOEDO",5,"-34.624474","-58.418084",1
1460500,"2024","JUNIO","MARTES","2024-06-11",14,"Hurto","Hurto total","NO","NO","FLORESTA",10,"-34.63270928","-58.47438276",1
1460501,"2024","JUNIO","MARTES","2024-06-11",9,"Hurto","Hurto total","NO","NO","VILLA DEVOTO",11,"-34.60298","-58.5123",1
1460502,"2024","JUNIO","MARTES","2024-06-11",19,"Robo","Robo total","NO","NO","ALMAGRO",5,"-34.610042","-58.42127",1
1460503,"2024","JUNIO","MARTES","2024-06-11",20,"Robo","Robo total","NO","NO","PUERTO MADERO",1,"-34.60064473","-58.36229278",1
1460504,"2024","JUNIO","MARTES","2024-06-11",17,"Robo","Robo total","SI","NO","PALERMO",14,"-34.57649237","-58.4135717",1
1460505,"2024","JUNIO","MARTES","2024-06-11",9,"Hurto","Hurto total","NO","NO","VERSALLES",10,"-34.630533","-58.518153",1
1460506,"2024","JUNIO","MARTES","2024-06-11",10,"Robo","Robo total","NO","NO","VILLA DEL PARQUE",11,"-34.605866","-58.500665",1
1460507,"2024","JUNIO","MARTES","2024-06-11",8,"Robo","Robo total","NO","NO","BOCA",4,"-34.638945","-58.358483",1
1460508,"2024","JUNIO","MARTES","2024-06-11",16,"Robo","Robo total","NO","NO","PALERMO",14,"-34.58301","-58.42403",1
1460509,"2024","JUNIO","MARTES","2024-06-11",6,"Robo","Robo total","NO","NO","PALERMO",14,"-34.58195506","-58.41107872",1
1460510,"2024","JUNIO","MARTES","2024-06-11",19,"Robo","Robo total","NO","NO","FLORESTA",10,"-34.63276225","-58.47433987",1
1460511,"2024","JUNIO","MARTES","2024-06-11",13,"Hurto","Hurto total","NO","NO","ALMAGRO",5,"-34.603342","-58.427266",1
1460512,"2024","JUNIO","MARTES","2024-06-11",10,"Hurto","Hurto total","NO","NO","VILLA DEVOTO",11,"-34.59837","-58.520973",1
1460513,"2024","JUNIO","MARTES","2024-06-11",15,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.580748","-58.410488",1
1460514,"2024","JUNIO","MARTES","2024-06-11",12,"Robo","Robo total","NO","NO","VERSALLES",10,"-34.62945637","-58.52383565",1
1460515,"2024","JUNIO","MARTES","2024-06-11",7,"Robo","Robo total","NO","NO","BOCA",4,"-34.63011","-58.36146",1
1460516,"2024","JUNIO","MARTES","2024-06-11",9,"Hurto","Hurto automotor","NO","NO","ALMAGRO",5,"-34.608035","-58.42770818",1
1460517,"2024","JUNIO","MARTES","2024-06-11",22,"Robo","Robo automotor","SI","NO","ALMAGRO",5,"-34.620514","-58.426123",1
1460518,"2024","JUNIO","MARTES","2024-06-11",16,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.62592923","-58.3823079",1
1460519,"2024","JUNIO","MARTES","2024-06-11",9,"Robo","Robo total","NO","NO","BOCA",4,"-34.633358","-58.353948",1
1460520,"2024","JUNIO","MARTES","2024-06-11",21,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.62593164","-58.38222319",1
1460521,"2024","JUNIO","MARTES","2024-06-11",15,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.588153","-58.429933",1
1460522,"2024","JUNIO","MARTES","2024-06-11",16,"Robo","Robo total","NO","NO","PUERTO MADERO",1,"-34.60147058","-58.36306047",1
1460523,"2024","JUNIO","MARTES","2024-06-11",10,"Hurto","Hurto total","NO","NO","VILLA REAL",10,"-34.61993431","-58.52061862",1
1460524,"2024","JUNIO","MARTES","2024-06-11",19,"Hurto","Hurto total","NO","NO","PUERTO MADERO",1,"-34.62046419","-58.36265227",1
1460525,"2024","JUNIO","MARTES","2024-06-11",13,"Hurto","Hurto total","NO","NO","VILLA REAL",10,"-34.62194","-58.52260429",1
1460526,"2024","JUNIO","MARTES","2024-06-11",6,"Robo","Robo total","NO","NO","PALERMO",14,"-34.581682","-58.417078",1
1460527,"2024","JUNIO","MARTES","2024-06-11",23,"Robo","Robo total","SI","NO","CONSTITUCION",1,"-34.624771","-58.382873",1
1460528,"2024","JUNIO","MARTES","2024-06-11",21,"Robo","Robo total","NO","NO","VILLA DEVOTO",11,"-34.60302722","-58.51232106",1
1460529,"2024","JUNIO","MARTES","2024-06-11",12,"Robo","Robo total","NO","NO","ALMAGRO",5,"-34.604037","-58.414534",1
1460530,"2024","JUNIO","MARTES","2024-06-11",17,"Robo","Robo total","NO","NO","PALERMO",14,"-34.585789","-58.414994",1
1460531,"2024","JUNIO","MARTES","2024-06-11",17,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.588237","-58.411297",1
1460532,"2024","JUNIO","MARTES","2024-06-11",5,"Robo","Robo total","SI","NO","VILLA LUGANO",8,"-34.674789","-58.466394",1
1460533,"2024","JUNIO","MARTES","2024-06-11",13,"Hurto","Hurto total","NO","NO","SAN NICOLAS",1,"-34.60485598","-58.37960371",1
1460534,"2024","JUNIO","MARTES","2024-06-11",23,"Hurto","Hurto total","NO","NO","BOCA",4,"-34.638603","-58.366499",1
1460535,"2024","JUNIO","MARTES","2024-06-11",15,"Hurto","Hurto total","NO","NO","RECOLETA",2,"-34.58734402","-58.39788935",1
1460536,"2024","JUNIO","MARTES","2024-06-11",12,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.58806","-58.41157",1
1460537,"2024","JUNIO","MARTES","2024-06-11",16,"Hurto","Hurto total","NO","NO","VILLA SOLDATI",8,"-34.65758232","-58.45489934",1
1460538,"2024","JUNIO","MARTES","2024-06-11",16,"Hurto","Hurto total","NO","NO","RECOLETA",2,"-34.599593","-58.397861",1
1460539,"2024","JUNIO","MARTES","2024-06-11",22,"Hurto","Hurto automotor","NO","NO","PATERNAL",15,"-34.59914","-58.46473",1
1460540,"2024","JUNIO","MARTES","2024-06-11",22,"Robo","Robo total","NO","NO","VILLA DEL PARQUE",11,"-34.607135","-58.480255",1
1460541,"2024","JUNIO","MARTES","2024-06-11",5,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.578422","-58.425714",1
1460542,"2024","JUNIO","MARTES","2024-06-11",4,"Robo","Robo total","NO","NO","VILLA CRESPO",15,"-34.59669253","-58.42966",1
1460543,"2024","JUNIO","MARTES","2024-06-11",13,"Robo","Robo total","NO","NO","PALERMO",14,"-34.58513","-58.41596",1
1460544,"2024","JUNIO","MARTES","2024-06-11",22,"Robo","Robo total","NO","NO","BALVANERA",3,"-34.604562","-58.405475",1
1460545,"2024","JUNIO","MARTES","2024-06-11",11,"Hurto","Hurto total","NO","NO","BALVANERA",3,"-34.60459","-58.405071",1
1460546,"2024","JUNIO","MARTES","2024-06-11",9,"Robo","Robo total","SI","NO","VILLA ORTUZAR",15,"-34.58694","-58.46731",1
1460547,"2024","JUNIO","MARTES","2024-06-11",8,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,"-34.63591","-58.39891",1
1460548,"2024","JUNIO","MARTES","2024-06-11",8,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.588237","-58.411297",1
1460549,"2024","JUNIO","MARTES","2024-06-11",23,"Hurto","Hurto total","NO","NO","BARRACAS",4,"-34.651508","-58.395431",1
1460550,"2024","JUNIO","MARTES","2024-06-11",8,"Hurto","Hurto total","NO","NO","VILLA CRESPO",15,"-34.603584","-58.438679",1
1460551,"2024","JUNIO","MARTES","2024-06-11",13,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.58806","-58.41157",1
1460552,"2024","JUNIO","MARTES","2024-06-11",22,"Hurto","Hurto total","NO","NO","SAN CRISTOBAL",3,"-34.620261","-58.402925",1
1460553,"2024","JUNIO","MARTES","2024-06-11",7,"Robo","Robo total","NO","NO","PARQUE CHAS",15,"-34.579713","-58.477322",1
1460554,"2024","JUNIO","MARTES","2024-06-11",18,"Hurto","Hurto total","NO","NO","PARQUE CHAS",15,"-34.58167128","-58.48154317",1
1460555,"2024","JUNIO","MARTES","2024-06-11",19,"Hurto","Hurto total","NO","NO","VILLA ORTUZAR",15,"-34.581249","-58.474241",1
1460556,"2024","JUNIO","MARTES","2024-06-11",15,"Hurto","Hurto total","NO","NO","CABALLITO",6,"-34.62800781","-58.43379361",1
1460557,"2024","JUNIO","MARTES","2024-06-11",20,"Hurto","Hurto total","NO","NO","SAN CRISTOBAL",3,"-34.623865","-58.402939",1
1460558,"2024","JUNIO","MARTES","2024-06-11",20,"Robo","Robo total","NO","NO","RECOLETA",2,"-34.587692","-58.399897",1
1460559,"2024","JUNIO","MARTES","2024-06-11",18,"Hurto","Hurto total","NO","NO","BALVANERA",3,"-34.608207","-58.396139",1
1460560,"2024","JUNIO","MARTES","2024-06-11",2,"Robo","Robo total","SI","NO","VILLA RIACHUELO",8,"-34.685505","-58.473054",1
1460561,"2024","JUNIO","MARTES","2024-06-11",18,"Robo","Robo total","NO","NO","PARQUE CHAS",15,"-34.58170412","-58.48159254",1
1460562,"2024","JUNIO","MARTES","2024-06-11",16,"Hurto","Hurto total","NO","NO","CABALLITO",6,"-34.613168","-58.442105",1
1460563,"2024","JUNIO","MARTES","2024-06-11",10,"Hurto","Hurto total","NO","NO","VILLA LUGANO",8,"-34.67562778","-58.49449505",1
1460564,"2024","JUNIO","MARTES","2024-06-11",10,"Robo","Robo total","NO","NO","VILLA CRESPO",15,"-34.60191212","-58.43479333",1
1460565,"2024","JUNIO","MARTES","2024-06-11",20,"Robo","Robo total","NO","NO","PALERMO",14,"-34.58864674","-58.4105676",1
1460566,"2024","JUNIO","MARTES","2024-06-11",18,"Robo","Robo total","NO","NO","PARQUE AVELLANEDA",9,"-34.64272957","-58.48541331",1
1460567,"2024","JUNIO","MARTES","2024-06-11",7,"Hurto","Hurto automotor","NO","NO","CABALLITO",6,"-34.6065772","-58.45831208",1
1460568,"2024","JUNIO","MARTES","2024-06-11",19,"Robo","Robo total","SI","NO","VILLA LUGANO",8,"-34.67797475","-58.46455634",1
1460569,"2024","JUNIO","MARTES","2024-06-11",20,"Robo","Robo total","SI","NO","FLORES",7,"-34.64735185","-58.43741385",1
1460570,"2024","JUNIO","MARTES","2024-06-11",17,"Robo","Robo total","NO","SI","BELGRANO",13,"-34.559176","-58.463322",1
1460571,"2024","JUNIO","MARTES","2024-06-11",14,"Robo","Robo total","SI","NO","VILLA GRAL. MITRE",11,"-34.613621","-58.46087",1
1460572,"2024","JUNIO","MARTES","2024-06-11",15,"Robo","Robo total","NO","NO","CABALLITO",6,"-34.619655","-58.430483",1
1460573,"2024","JUNIO","MARTES","2024-06-11",5,"Robo","Robo total","NO","NO","CHACARITA",15,"-34.584945","-58.446759",1
1460574,"2024","JUNIO","MARTES","2024-06-11",20,"Robo","Robo total","NO","NO","AGRONOMIA",15,"-34.592284","-58.494927",1
1460575,"2024","JUNIO","MARTES","2024-06-11",16,"Robo","Robo total","NO","NO","BARRACAS",4,"-34.631791","-58.382624",1
1460576,"2024","JUNIO","MARTES","2024-06-11",6,"Hurto","Hurto automotor","NO","NO","BELGRANO",13,"-34.56311698","-58.46118629",1
1460577,"2024","JUNIO","MARTES","2024-06-11",18,"Hurto","Hurto total","NO","NO","PARQUE CHACABUCO",7,"-34.636491","-58.449969",1
1460578,"2024","JUNIO","MARTES","2024-06-11",17,"Hurto","Hurto total","NO","NO","PARQUE CHACABUCO",7,"-34.633759","-58.429866",1
1460579,"2024","JUNIO","MARTES","2024-06-11",16,"Hurto","Hurto total","NO","NO","PARQUE CHACABUCO",7,"-34.633331","-58.43997",1
1460580,"2024","JUNIO","MARTES","2024-06-11",12,"Hurto","Hurto total","NO","NO","COLEGIALES",13,"-34.5760884","-58.44466503",1
1460581,"2024","JUNIO","MARTES","2024-06-11",2,"Robo","Robo total","SI","NO","BOCA",4,"-34.61906","-58.355734",1
1460582,"2024","JUNIO","MARTES","2024-06-11",17,"Hurto","Hurto automotor","NO","NO","LINIERS",9,"-34.646126","-58.515449",1
1460583,"2024","JUNIO","MARTES","2024-06-11",8,"Robo","Robo total","NO","SI","PARQUE CHACABUCO",7,"-34.63632864","-58.45172338",1
1460584,"2024","JUNIO","MARTES","2024-06-11",13,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,"-34.647525","-58.410571",1
1460585,"2024","JUNIO","MARTES","2024-06-11",19,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.622443","-58.384533",1
1460586,"2024","JUNIO","MARTES","2024-06-11",21,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,"-34.637224","-58.405069",1
1460587,"2024","JUNIO","MARTES","2024-06-11",21,"Hurto","Hurto total","NO","NO","RECOLETA",2,"-34.590522","-58.411101",1
1460588,"2024","JUNIO","MARTES","2024-06-11",17,"Hurto","Hurto total","NO","NO","FLORESTA",10,"-34.636474","-58.477369",1
1460589,"2024","JUNIO","MARTES","2024-06-11",14,"Hurto","Hurto total","NO","NO",NULL,NULL,NULL,NULL,1
1460590,"2024","JUNIO","MARTES","2024-06-11",15,"Robo","Robo total","NO","NO","MATADEROS",9,"-34.66599047","-58.49177147",1
1460591,"2024","JUNIO","MARTES","2024-06-11",15,"Hurto","Hurto total","NO","NO","VELEZ SARSFIELD",10,"-34.633086","-58.492551",1
1460592,"2024","JUNIO","MARTES","2024-06-11",10,"Robo","Robo total","NO","NO","ALMAGRO",5,"-34.606019","-58.427737",1
1460593,"2024","JUNIO","MARTES","2024-06-11",21,"Hurto","Hurto total","NO","NO","VILLA REAL",10,"-34.622106","-58.524621",1
1460594,"2024","JUNIO","MARTES","2024-06-11",9,"Hurto","Hurto total","NO","NO","FLORES",7,"-34.63204","-58.459539",1
1460595,"2024","JUNIO","MARTES","2024-06-11",9,"Robo","Robo total","NO","NO","PALERMO",14,"-34.575604","-58.430578",1
1460596,"2024","JUNIO","MARTES","2024-06-11",0,"Robo","Robo total","NO","NO","BELGRANO",13,"-34.55924313","-58.46751253",1
1460597,"2024","JUNIO","MARTES","2024-06-11",10,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,"-34.641749","-58.412675",1
1460598,"2024","JUNIO","MARTES","2024-06-11",18,"Hurto","Hurto total","NO","NO","MONTE CASTRO",10,"-34.621768","-58.504427",1
1460599,"2024","JUNIO","MARTES","2024-06-11",20,"Hurto","Hurto automotor","NO","NO","CABALLITO",6,"-34.604434","-58.434747",1
1460600,"2024","JUNIO","MARTES","2024-06-11",13,"Hurto","Hurto total","NO","NO","RETIRO",1,"-34.588681","-58.374126",1
1460601,"2024","JUNIO","MARTES","2024-06-11",14,"Hurto","Hurto total","NO","NO","FLORESTA",10,"-34.628619","-58.479125",1
1460602,"2024","JUNIO","MARTES","2024-06-11",9,"Hurto","Hurto total","NO","NO","BALVANERA",3,"-34.599775","-58.404313",1
1460603,"2024","JUNIO","MARTES","2024-06-11",18,"Robo","Robo total","NO","SI","CABALLITO",6,"-34.620151","-58.440134",1
1460604,"2024","JUNIO","MARTES","2024-06-11",17,"Robo","Robo total","NO","NO","RECOLETA",2,"-34.598739","-58.392571",1
1460605,"2024","JUNIO","MARTES","2024-06-11",15,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.573184","-58.441445",1
1460606,"2024","JUNIO","MARTES","2024-06-11",8,"Hurto","Hurto total","NO","NO","VILLA REAL",10,"-34.62019284","-58.52822119",1
1460607,"2024","JUNIO","MARTES","2024-06-11",23,"Hurto","Hurto total","NO","NO","VILLA PUEYRREDON",12,"-34.57419","-58.508564",1
1460608,"2024","JUNIO","MARTES","2024-06-11",12,"Hurto","Hurto total","NO","NO","BALVANERA",3,"-34.61418883","-58.40640601",1
1460609,"2024","JUNIO","MARTES","2024-06-11",12,"Robo","Robo total","NO","NO","RETIRO",1,"-34.597105","-58.385997",1
1460610,"2024","JUNIO","MARTES","2024-06-11",22,"Hurto","Hurto automotor","NO","NO","BALVANERA",3,"-34.613805","-58.407577",1
1460611,"2024","JUNIO","MARTES","2024-06-11",13,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.628011","-58.38058",1
1460612,"2024","JUNIO","MARTES","2024-06-11",13,"Robo","Robo total","NO","NO","CHACARITA",15,"-34.587557","-58.452007",1
1460613,"2024","JUNIO","MARTES","2024-06-11",10,"Hurto","Hurto total","NO","NO","CABALLITO",6,"-34.62912682","-58.44297655",1
1460614,"2024","JUNIO","MARTES","2024-06-11",9,"Robo","Robo total","NO","NO","COLEGIALES",13,"-34.575317","-58.444044",1
1460615,"2024","JUNIO","MARTES","2024-06-11",17,"Hurto","Hurto total","NO","NO","BALVANERA",3,"-34.607321","-58.399267",1
1460616,"2024","JUNIO","MARTES","2024-06-11",23,"Hurto","Hurto total","NO","NO","BELGRANO",13,"-34.558332","-58.461755",1
1460617,"2024","JUNIO","MARTES","2024-06-11",15,"Hurto","Hurto total","NO","NO","SAN NICOLAS",1,"-34.602548","-58.380886",1
1460618,"2024","JUNIO","MARTES","2024-06-11",7,"Hurto","Hurto total","NO","NO","BELGRANO",13,"-34.56433449","-58.46960506",1
1460619,"2024","JUNIO","MARTES","2024-06-11",15,"Hurto","Hurto total","NO","NO","VELEZ SARSFIELD",10,"-34.627786","-58.49192",1
1460620,"2024","JUNIO","MARTES","2024-06-11",14,"Robo","Robo total","NO","NO","BALVANERA",3,"-34.616431","-58.402833",1
1460621,"2024","JUNIO","MARTES","2024-06-11",21,"Robo","Robo total","NO","NO","PATERNAL",15,"-34.600446","-58.469904",1
1460622,"2024","JUNIO","MARTES","2024-06-11",19,"Robo","Robo total","NO","NO","FLORES",7,"-34.627706","-58.471147",1
1460623,"2024","JUNIO","MARTES","2024-06-11",21,"Hurto","Hurto total","NO","NO","PARQUE AVELLANEDA",9,"-34.647247","-58.486709",1
1460624,"2024","JUNIO","MARTES","2024-06-11",7,"Robo","Robo total","NO","NO","SAN CRISTOBAL",3,"-34.620198","-58.393047",1
1460625,"2024","JUNIO","MARTES","2024-06-11",17,"Hurto","Hurto total","NO","NO","BALVANERA",3,"-34.607934","-58.410475",1
1460626,"2024","JUNIO","MARTES","2024-06-11",14,"Robo","Robo total","NO","NO","BALVANERA",3,"-34.606469","-58.403579",1
1460627,"2024","JUNIO","MARTES","2024-06-11",14,"Robo","Robo total","NO","NO","BARRACAS",4,"-34.65142213","-58.39539705",1
1460628,"2024","JUNIO","MARTES","2024-06-11",18,"Robo","Robo total","NO","NO","NUÑEZ",13,"-34.53670167","-58.46632367",1
1460629,"2024","JUNIO","MARTES","2024-06-11",23,"Hurto","Hurto total","NO","NO","RECOLETA",2,"-34.599729","-58.397192",1
1460630,"2024","JUNIO","MARTES","2024-06-11",8,"Robo","Robo total","NO","NO","SAN CRISTOBAL",3,"-34.623222","-58.397828",1
1460631,"2024","JUNIO","MARTES","2024-06-11",13,"Robo","Robo total","NO","NO","SAAVEDRA",12,"-34.55212521","-58.48710716",1
